meeting,speaker,word_pos,pause_ms,seg_len,seg_len_prev,prev_end
TS3009a,TS3009a.A,441,1239.9999999999807,20,11,255.58
TS3009a,TS3009a.A,461,1230.0000000000182,4,20,262.94
TS3009a,TS3009a.A,465,1260.0000000000477,9,4,264.84
TS3009a,TS3009a.A,497,1319.9999999999932,27,5,275.05
TS3009a,TS3009a.A,534,1230.0000000000182,18,8,289.32
TS3009a,TS3009a.A,552,1129.9999999999955,52,18,295.29
TS3009a,TS3009a.A,604,1170.000000000016,4,52,318.27
TS3009a,TS3009a.A,635,3129.9999999999955,5,25,332.73
TS3009a,TS3009a.A,640,1300.0000000000114,53,5,336.86
TS3009a,TS3009a.A,697,1639.9999999999864,13,53,357.56
TS3009a,TS3009a.A,811,2189.9999999999977,13,26,393.19
TS3009a,TS3009a.A,1100,1629.9999999999955,20,8,526.89
TS3009a,TS3009a.A,1178,3919.999999999959,4,1,556.24
TS3009a,TS3009a.A,1277,4909.999999999968,8,8,588.47
TS3009a,TS3009a.A,1285,2049.9999999999545,47,8,595.11
TS3009a,TS3009a.A,1367,1169.999999999959,19,47,619.46
TS3009a,TS3009a.A,1399,4529.999999999973,12,1,629.94
TS3009a,TS3009a.A,1438,1340.0000000000318,3,5,649.78
TS3009a,TS3009a.A,1583,1490.000000000009,30,16,729.55
TS3009a,TS3009a.A,1613,1089.9999999999181,8,30,741.2
TS3009a,TS3009a.A,1673,3050.000000000068,32,49,768.41
TS3009a,TS3009a.A,1705,1280.0000000000864,22,32,785.17
TS3009a,TS3009a.A,1728,1290.0000000000773,13,22,796.05
TS3009a,TS3009a.A,2026,1069.9999999999363,15,3,894.97
TS3009a,TS3009a.A,3283,1809.9999999999454,30,7,1231.06
TS3009a,TS3009a.A,3528,1399.9999999998636,15,1,1300.7
TS3009a,TS3009a.A,3979,2039.9999999999636,43,1,1421.45
TS3009a,TS3009a.A,4022,1199.999999999818,15,43,1433.67
TS3009a,TS3009a.B,2776,730.0000000000182,1,1,1087.47
TS3009a,TS3009a.B,3866,1289.9999999999636,1,1,1386.45
TS3009a,TS3009a.C,868,1389.9999999999864,4,1,418.39
TS3009a,TS3009a.C,969,3200.0000000000455,2,1,462.02
TS3009a,TS3009a.C,971,1589.999999999975,8,2,465.92
TS3009a,TS3009a.C,1459,3959.9999999999227,2,8,667.19
TS3009a,TS3009a.C,1491,1220.0000000000273,5,1,692.56
TS3009a,TS3009a.D,2,3400.0000000000005,4,2,8.99
TS3009a,TS3009a.D,1001,1160.000000000025,4,4,490.03
TS3009a,TS3009a.D,3048,1700.0000000000455,6,14,1156.96
TS3009a,TS3009a.D,3099,1210.0000000000364,21,10,1171.71
TS3009a,TS3009a.D,3953,1019.9999999999818,12,3,1413.93
TS3009b,TS3009b.A,31,1619.9999999999905,11,1,75.04
TS3009b,TS3009b.A,45,1729.9999999999898,3,2,82.26
TS3009b,TS3009b.A,48,1350.0000000000086,33,3,84.49
TS3009b,TS3009b.A,111,1719.9999999999989,14,28,109.1
TS3009b,TS3009b.A,205,1329.999999999984,46,31,142.27
TS3009b,TS3009b.A,252,1299.999999999983,11,46,158.24
TS3009b,TS3009b.A,298,4400.0000000000055,1,8,180.37
TS3009b,TS3009b.A,299,1349.9999999999943,5,1,185.6
TS3009b,TS3009b.A,304,2930.000000000007,1,5,188.59
TS3009b,TS3009b.A,305,1040.0000000000205,22,1,191.76
TS3009b,TS3009b.A,327,1120.0000000000045,4,22,201.51
TS3009b,TS3009b.A,331,1239.9999999999807,74,4,203.52
TS3009b,TS3009b.A,422,2530.000000000001,49,14,235.04
TS3009b,TS3009b.A,476,180.00000000000682,18,49,253.53
TS3009b,TS3009b.A,504,1490.000000000009,35,18,260.32
TS3009b,TS3009b.A,540,1730.0000000000182,14,35,273.39
TS3009b,TS3009b.A,554,2449.9999999999886,13,14,279.16
TS3009b,TS3009b.A,603,1979.9999999999613,27,5,296.23
TS3009b,TS3009b.A,658,1579.999999999984,42,20,314.81
TS3009b,TS3009b.A,3537,3089.999999999918,9,9,1221.76
TS3009b,TS3009b.A,3559,1090.0000000001455,20,2,1232.09
TS3009b,TS3009b.A,3586,1299.9999999999545,1,20,1239.94
TS3009b,TS3009b.A,4602,1250.0,21,18,1573.12
TS3009b,TS3009b.A,4996,1189.9999999998272,24,1,1683.39
TS3009b,TS3009b.A,6373,1279.9999999997453,6,5,2061.11
TS3009b,TS3009b.A,6907,1269.9999999999818,8,17,2221.44
TS3009b,TS3009b.A,6915,1569.999999999709,34,8,2224.57
TS3009b,TS3009b.B,3588,3329.9999999999272,15,1,1241.76
TS3009b,TS3009b.B,3645,1820.0000000001637,7,1,1265.11
TS3009b,TS3009b.B,3653,929.9999999998363,4,7,1270.38
TS3009b,TS3009b.B,3657,2080.0000000001546,25,4,1272.55
TS3009b,TS3009b.B,3699,1580.0000000001546,18,9,1288.85
TS3009b,TS3009b.B,3742,2020.0000000002092,23,1,1305.87
TS3009b,TS3009b.B,3810,1340.0000000001455,13,14,1332.3
TS3009b,TS3009b.B,4028,879.9999999998818,6,21,1393.14
TS3009b,TS3009b.B,4234,2240.000000000009,2,8,1448.09
TS3009b,TS3009b.B,5888,1419.9999999998454,13,12,1913.89
TS3009b,TS3009b.B,5983,1469.9999999998,12,1,1942.64
TS3009b,TS3009b.B,7289,1210.0000000000364,4,12,2314.88
TS3009b,TS3009b.C,2459,609.9999999999,65,71,926.94
TS3009b,TS3009b.C,2525,2179.99999999995,46,65,947.73
TS3009b,TS3009b.C,2571,670.0000000000728,72,46,965.31
TS3009b,TS3009b.C,2643,560.0000000000591,43,72,989.89
TS3009b,TS3009b.C,2780,409.9999999998545,49,61,1029.42
TS3009b,TS3009b.C,3383,579.9999999999272,38,70,1183.78
TS3009b,TS3009b.C,7099,2710.0000000000364,17,17,2270.74
TS3009b,TS3009b.C,7600,1970.0000000002547,1,1,2398.31
TS3009b,TS3009b.D,958,1159.9999999999682,4,5,408.16
TS3009b,TS3009b.D,971,949.9999999999886,1,3,422.3
TS3009b,TS3009b.D,972,1800.0000000000114,23,1,423.63
TS3009b,TS3009b.D,997,1579.999999999984,40,23,435.79
TS3009b,TS3009b.D,1037,899.9999999999773,39,40,450.79
TS3009b,TS3009b.D,1076,1250.0,9,39,467.6
TS3009b,TS3009b.D,1085,1069.9999999999932,9,9,473.13
TS3009b,TS3009b.D,1094,1079.999999999984,23,9,477.66
TS3009b,TS3009b.D,1117,1530.0000000000296,37,23,486.89
TS3009b,TS3009b.D,1154,4879.999999999995,9,37,501.12
TS3009b,TS3009b.D,1163,1650.000000000034,49,9,511.79
TS3009b,TS3009b.D,1212,3110.0000000000136,46,49,532.24
TS3009b,TS3009b.D,1264,3320.00000000005,1,46,550.0
TS3009b,TS3009b.D,1265,1379.9999999999955,73,1,553.58
TS3009b,TS3009b.D,1449,1090.0000000000318,51,1,611.23
TS3009b,TS3009b.D,1871,1670.0000000000728,33,58,738.67
TS3009b,TS3009b.D,1946,1870.0000000000045,23,18,763.6
TS3009b,TS3009b.D,2053,1350.0000000000227,8,2,793.9
TS3009b,TS3009b.D,2148,1699.9999999999318,2,7,821.95
TS3009b,TS3009b.D,2150,1230.0000000000182,3,2,824.31
TS3009b,TS3009b.D,2153,1720.0000000000273,16,3,826.9
TS3009b,TS3009b.D,3196,1539.9999999999636,24,22,1141.71
TS3009b,TS3009b.D,3553,1279.9999999999727,4,6,1229.33
TS3009b,TS3009b.D,4458,1050.000000000182,42,20,1525.37
TS3009b,TS3009b.D,5616,1640.0000000001,32,15,1839.6
TS3009b,TS3009b.D,6002,1239.9999999997817,49,7,1948.88
TS3009b,TS3009b.D,6341,1180.000000000291,3,2,2049.93
TS3009b,TS3009b.D,6556,1910.0000000003092,3,7,2106.6
TS3009b,TS3009b.D,6811,2949.999999999818,23,4,2182.07
TS3009b,TS3009b.D,6842,1049.9999999997272,5,23,2194.07
TS3009c,TS3009c.A,39,4960.000000000001,1,35,52.55
TS3009c,TS3009c.A,40,4219.999999999999,10,1,57.93
TS3009c,TS3009c.A,50,1309.9999999999882,37,10,72.51
TS3009c,TS3009c.A,87,530.0000000000011,51,37,87.02
TS3009c,TS3009c.A,143,2069.999999999993,19,1,107.54
TS3009c,TS3009c.A,163,1829.9999999999982,7,19,114.88
TS3009c,TS3009c.A,172,1450.0000000000027,1,7,118.95
TS3009c,TS3009c.A,2876,1279.9999999999727,13,13,1076.55
TS3009c,TS3009c.A,3451,1109.9999999999,1,2,1249.67
TS3009c,TS3009c.A,3548,889.9999999998727,35,1,1279.17
TS3009c,TS3009c.A,3642,2289.9999999999636,12,16,1307.64
TS3009c,TS3009c.A,3656,1490.000000000009,31,12,1317.82
TS3009c,TS3009c.A,3687,1029.9999999999727,1,31,1330.05
TS3009c,TS3009c.A,3716,1269.9999999999818,11,26,1344.32
TS3009c,TS3009c.A,3855,2420.0000000000728,1,1,1392.51
TS3009c,TS3009c.A,4530,990.0000000000091,2,14,1603.8
TS3009c,TS3009c.A,4574,1130.0000000001091,7,39,1624.28
TS3009c,TS3009c.A,4649,2169.9999999998454,15,16,1647.43
TS3009c,TS3009c.A,5077,1500.0,9,17,1771.46
TS3009c,TS3009c.A,5116,1259.999999999991,5,19,1804.4
TS3009c,TS3009c.A,5145,1070.0000000001637,7,10,1816.1
TS3009c,TS3009c.A,5602,1070.0000000001637,7,18,1953.56
TS3009c,TS3009c.A,5609,2490.000000000009,25,7,1956.73
TS3009c,TS3009c.A,5722,1570.0000000001637,6,6,1990.31
TS3009c,TS3009c.A,6125,1369.9999999998909,3,3,2088.33
TS3009c,TS3009c.A,6128,1420.0000000000728,6,3,2092.49
TS3009c,TS3009c.A,6134,3429.9999999998363,4,6,2101.27
TS3009c,TS3009c.A,6138,1000.0,2,4,2112.03
TS3009c,TS3009c.A,6140,2710.0000000000364,3,2,2115.12
TS3009c,TS3009c.A,6675,1480.0000000000182,7,5,2254.25
TS3009c,TS3009c.A,6983,2159.9999999998545,1,6,2364.86
TS3009c,TS3009c.A,7142,2340.0000000001455,16,4,2442.97
TS3009c,TS3009c.B,2089,1019.9999999999818,4,11,769.71
TS3009c,TS3009c.B,2138,3960.0000000000364,17,1,800.67
TS3009c,TS3009c.B,2155,1379.9999999999955,48,17,810.97
TS3009c,TS3009c.B,2204,610.0000000000136,42,48,835.21
TS3009c,TS3009c.B,2248,1210.0000000000364,25,42,853.13
TS3009c,TS3009c.B,2398,1399.9999999999773,39,12,884.99
TS3009c,TS3009c.B,2437,279.9999999999727,36,39,899.77
TS3009c,TS3009c.B,2481,1920.0000000000728,39,36,916.55
TS3009c,TS3009c.B,2520,1209.9999999999227,49,39,936.71
TS3009c,TS3009c.B,2681,4129.999999999995,1,4,981.77
TS3009c,TS3009c.B,2793,1100.0000000001364,26,29,1053.37
TS3009c,TS3009c.B,2841,1400.000000000091,22,1,1068.8
TS3009c,TS3009c.B,3279,1369.9999999998909,1,10,1193.63
TS3009c,TS3009c.B,3280,2319.9999999999363,8,1,1195.29
TS3009c,TS3009c.B,3288,1950.0000000000455,3,8,1199.54
TS3009c,TS3009c.B,3444,1539.9999999999636,2,7,1246.18
TS3009c,TS3009c.B,3924,1619.9999999998909,7,30,1415.95
TS3009c,TS3009c.B,5471,1139.9999999998727,19,1,1916.22
TS3009c,TS3009c.C,838,3740.000000000009,45,12,380.63
TS3009c,TS3009c.C,883,639.9999999999864,41,45,399.8
TS3009c,TS3009c.C,1047,1819.9999999999932,55,53,442.81
TS3009c,TS3009c.C,1102,529.9999999999727,63,55,465.43
TS3009c,TS3009c.C,1166,329.9999999999841,51,63,488.24
TS3009c,TS3009c.C,1220,459.99999999997954,38,51,504.11
TS3009c,TS3009c.C,1258,230.0000000000182,39,38,518.88
TS3009c,TS3009c.C,1354,1460.0000000000364,10,17,549.55
TS3009c,TS3009c.C,1802,590.0000000000318,28,61,672.37
TS3009c,TS3009c.C,1973,400.00000000009095,32,26,732.54
TS3009c,TS3009c.C,2005,590.0000000000318,63,32,743.77
TS3009c,TS3009c.C,2692,1500.0,6,5,1007.15
TS3009c,TS3009c.C,4115,1019.9999999999818,4,10,1471.65
TS3009c,TS3009c.C,4261,1619.9999999998909,5,10,1520.9
TS3009c,TS3009c.C,5358,1819.9999999999363,13,8,1880.99
TS3009c,TS3009c.C,5507,2089.999999999918,3,9,1926.52
TS3009c,TS3009c.C,6359,1280.0000000002,11,1,2167.79
TS3009c,TS3009c.C,6794,949.9999999998181,39,3,2286.04
TS3009c,TS3009c.C,6956,1809.9999999999454,13,11,2339.84
TS3009c,TS3009c.C,7089,1960.0000000000364,3,19,2421.73
TS3009c,TS3009c.D,177,3229.99999999999,35,1,138.28
TS3009c,TS3009c.D,213,939.9999999999977,61,35,156.55
TS3009c,TS3009c.D,317,1379.9999999999955,29,39,196.07
TS3009c,TS3009c.D,562,1330.000000000041,28,41,274.34
TS3009c,TS3009c.D,2838,1349.999999999909,2,9,1067.13
TS3009c,TS3009c.D,4497,1799.9999999999545,2,1,1587.79
TS3009c,TS3009c.D,5572,1029.9999999999727,6,3,1942.0
TS3009c,TS3009c.D,5739,1029.9999999999727,4,9,1995.57
TS3009c,TS3009c.D,6058,989.9999999997817,3,4,2066.92
TS3009c,TS3009c.D,6420,1130.0000000001091,20,6,2185.46
TS3009c,TS3009c.D,6903,2529.9999999997453,4,4,2318.76
TS3009d,TS3009d.A,118,1200.0000000000027,6,27,83.19
TS3009d,TS3009d.A,155,3250.0,1,4,102.9
TS3009d,TS3009d.A,191,1899.9999999999914,42,10,123.34
TS3009d,TS3009d.A,237,899.9999999999773,31,42,139.49
TS3009d,TS3009d.A,269,1049.999999999983,14,31,149.21
TS3009d,TS3009d.A,1184,1060.0000000000023,13,33,423.61
TS3009d,TS3009d.A,1863,1529.9999999999727,3,3,597.4
TS3009d,TS3009d.A,2469,980.0000000000182,2,3,790.0
TS3009d,TS3009d.A,2743,1309.9999999999454,15,6,879.7
TS3009d,TS3009d.A,2948,3139.9999999999864,2,1,937.33
TS3009d,TS3009d.A,3039,1300.0000000000682,10,1,972.18
TS3009d,TS3009d.A,4834,990.0000000000091,5,2,1484.32
TS3009d,TS3009d.A,4881,1220.0000000000273,5,28,1502.48
TS3009d,TS3009d.A,4886,1190.0000000000546,7,5,1505.12
TS3009d,TS3009d.A,5338,500.0,27,11,1613.22
TS3009d,TS3009d.A,5925,1259.999999999991,13,40,1775.76
TS3009d,TS3009d.A,6129,1610.0000000001273,20,9,1833.55
TS3009d,TS3009d.A,6436,2440.0000000000546,7,1,1929.35
TS3009d,TS3009d.A,6476,2540.000000000191,2,1,1942.59
TS3009d,TS3009d.A,6710,3179.9999999998363,1,35,2040.94
TS3009d,TS3009d.B,1005,1240.000000000009,22,6,381.44
TS3009d,TS3009d.B,5629,980.0000000000182,8,1,1681.74
TS3009d,TS3009d.B,5880,1469.9999999998,4,1,1762.63
TS3009d,TS3009d.C,356,969.9999999999989,38,42,180.37
TS3009d,TS3009d.C,394,550.0000000000114,54,38,194.03
TS3009d,TS3009d.C,450,1219.9999999999989,20,54,214.4
TS3009d,TS3009d.C,470,299.99999999998295,61,20,222.21
TS3009d,TS3009d.C,531,700.000000000017,38,61,240.67
TS3009d,TS3009d.C,631,319.9999999999932,33,37,268.24
TS3009d,TS3009d.C,667,1729.9999999999613,13,33,279.67
TS3009d,TS3009d.C,680,1250.0,2,13,284.59
TS3009d,TS3009d.C,727,1910.000000000025,52,41,303.21
TS3009d,TS3009d.C,969,110.00000000001364,24,56,367.4
TS3009d,TS3009d.C,2272,1039.9999999999636,16,44,736.72
TS3009d,TS3009d.C,2992,919.9999999999591,11,9,956.47
TS3009d,TS3009d.C,3257,799.9999999999545,1,10,1034.93
TS3009d,TS3009d.C,3319,1130.0000000001091,5,1,1055.58
TS3009d,TS3009d.C,3324,1600.0000000001364,3,5,1057.62
TS3009d,TS3009d.C,3327,1649.9999999998636,14,3,1059.97
TS3009d,TS3009d.C,4224,1500.0,2,14,1312.18
TS3009d,TS3009d.C,4308,1059.9999999999454,11,10,1338.74
TS3009d,TS3009d.C,4559,1079.9999999999272,12,7,1408.75
TS3009d,TS3009d.C,4625,1119.9999999998909,13,32,1425.19
TS3009d,TS3009d.C,6199,779.9999999999727,39,8,1850.25
TS3009d,TS3009d.C,6607,1359.9999999999,10,5,2003.66
TS3009d,TS3009d.D,1917,470.0000000000273,30,49,625.68
TS3009d,TS3009d.D,1947,1259.999999999991,5,30,637.54
TS3009d,TS3009d.D,1953,4579.999999999927,1,5,639.94
TS3009d,TS3009d.D,2533,2700.0000000000455,12,1,813.15
TS3009d,TS3009d.D,2708,1199.9999999999318,4,6,865.83
TS3009d,TS3009d.D,2721,1059.9999999999454,2,4,868.82
TS3009d,TS3009d.D,3804,1690.0000000000546,3,24,1181.78
TS3009d,TS3009d.D,6461,959.999999999809,9,3,1937.88
TS3010a,TS3010a.A,39,399.9999999999986,37,39,60.02
TS3010a,TS3010a.A,76,1489.999999999995,54,37,75.92
TS3010a,TS3010a.A,130,1120.0000000000045,27,54,103.92
TS3010a,TS3010a.A,158,2430.000000000007,11,27,122.8
TS3010a,TS3010a.A,169,1290.0000000000205,1,11,134.04
TS3010a,TS3010a.A,179,2400.0000000000055,2,8,145.78
TS3010a,TS3010a.A,181,2129.9999999999955,2,2,150.07
TS3010a,TS3010a.A,183,4850.000000000023,5,2,154.7
TS3010a,TS3010a.A,188,1280.0000000000011,1,5,161.8
TS3010a,TS3010a.A,194,3840.0000000000036,1,3,172.64
TS3010a,TS3010a.A,261,1689.9999999999977,2,8,244.58
TS3010a,TS3010a.A,269,3520.0000000000387,1,1,259.83
TS3010a,TS3010a.A,345,3250.0,36,11,554.75
TS3010a,TS3010a.A,381,590.0000000000318,26,36,575.68
TS3010a,TS3010a.A,647,1490.000000000009,1,5,678.83
TS3010a,TS3010a.A,1038,4889.999999999986,3,3,889.42
TS3010a,TS3010a.A,1081,1960.0000000000364,5,12,924.64
TS3010a,TS3010a.A,1086,2050.000000000068,8,5,930.53
TS3010a,TS3010a.A,1094,2289.9999999999636,12,8,936.47
TS3010a,TS3010a.B,230,2860.0000000000136,3,1,212.16
TS3010a,TS3010a.B,290,2239.9999999999523,1,2,295.91
TS3010a,TS3010a.B,550,720.0000000000273,60,34,644.15
TS3010a,TS3010a.B,610,1379.9999999999955,4,60,664.26
TS3010a,TS3010a.B,898,1490.000000000009,19,8,809.92
TS3010a,TS3010a.C,295,2180.000000000007,5,3,310.51
TS3010a,TS3010a.C,300,3820.00000000005,2,5,317.84
TS3010a,TS3010a.C,465,1280.0000000000864,8,55,616.41
TS3010a,TS3010a.C,823,2469.9999999999136,5,22,762.09
TS3010a,TS3010a.D,226,4229.99999999999,3,4,196.74
TS3010a,TS3010a.D,264,3469.999999999999,1,1,252.1
TS3010a,TS3010a.D,265,1169.9999999999875,2,1,255.77
TS3010b,TS3010b.A,35,2000.0,17,24,131.93
TS3010b,TS3010b.A,52,1979.9999999999898,1,17,140.46
TS3010b,TS3010b.A,53,1180.0000000000068,8,1,144.09
TS3010b,TS3010b.A,61,1560.0000000000023,44,8,147.74
TS3010b,TS3010b.A,105,4189.999999999998,8,44,172.74
TS3010b,TS3010b.A,212,3450.0000000000455,1,3,288.28
TS3010b,TS3010b.A,213,2160.000000000025,1,1,292.06
TS3010b,TS3010b.A,218,1379.9999999999955,4,2,298.22
TS3010b,TS3010b.A,222,3730.000000000018,1,4,302.76
TS3010b,TS3010b.A,236,2120.0000000000045,3,8,317.9
TS3010b,TS3010b.A,249,2180.000000000007,3,1,329.73
TS3010b,TS3010b.A,261,3340.000000000032,2,2,341.2
TS3010b,TS3010b.A,264,3060.0000000000023,1,2,345.6
TS3010b,TS3010b.A,281,1220.0000000000273,1,1,357.07
TS3010b,TS3010b.A,1015,1250.0,9,18,654.87
TS3010b,TS3010b.A,1266,1120.0000000000045,5,4,744.2
TS3010b,TS3010b.A,1299,1560.0000000000591,14,7,757.89
TS3010b,TS3010b.A,1729,2809.9999999999454,7,3,958.25
TS3010b,TS3010b.A,2734,3269.999999999982,7,4,1405.85
TS3010b,TS3010b.A,2743,2819.9999999999363,3,1,1414.24
TS3010b,TS3010b.A,2746,2809.9999999999454,5,3,1418.55
TS3010b,TS3010b.A,2752,2440.0000000000546,30,1,1429.02
TS3010b,TS3010b.A,2782,1509.999999999991,3,30,1446.13
TS3010b,TS3010b.A,2785,2460.0000000000364,21,3,1450.49
TS3010b,TS3010b.A,2806,3539.9999999999636,31,21,1462.18
TS3010b,TS3010b.A,2837,2380.000000000109,2,31,1479.58
TS3010b,TS3010b.A,2839,1369.9999999998909,21,2,1484.38
TS3010b,TS3010b.A,2860,2020.0000000002092,1,21,1492.61
TS3010b,TS3010b.A,2861,1699.999999999818,2,1,1495.4
TS3010b,TS3010b.A,2876,1029.9999999999727,14,13,1514.13
TS3010b,TS3010b.A,2890,3880.000000000109,16,14,1525.57
TS3010b,TS3010b.A,3015,2049.9999999999545,5,1,1580.23
TS3010b,TS3010b.A,3020,5000.0,2,5,1583.46
TS3010b,TS3010b.A,3027,2179.9999999998363,2,1,1593.4
TS3010b,TS3010b.A,3073,1370.0000000001182,1,10,1636.6
TS3010b,TS3010b.A,3088,1130.0000000001091,6,8,1655.59
TS3010b,TS3010b.A,3107,2849.999999999909,5,1,1673.24
TS3010b,TS3010b.A,3112,2039.9999999999636,4,5,1678.91
TS3010b,TS3010b.A,3152,1250.0,1,11,1700.83
TS3010b,TS3010b.A,3159,3340.0000000001455,1,5,1708.33
TS3010b,TS3010b.A,3160,1580.0000000001546,3,1,1712.06
TS3010b,TS3010b.A,3163,1219.9999999998,2,3,1714.4
TS3010b,TS3010b.A,3168,1170.0000000000728,1,1,1721.35
TS3010b,TS3010b.A,3169,2950.0000000000455,2,1,1722.82
TS3010b,TS3010b.A,3240,1680.0000000000637,2,4,1759.5
TS3010b,TS3010b.A,3289,1240.000000000009,1,19,1776.7
TS3010b,TS3010b.A,3305,1600.0000000001364,2,5,1786.04
TS3010b,TS3010b.A,3397,2299.9999999999545,3,9,1831.47
TS3010b,TS3010b.A,3402,2269.999999999982,4,1,1838.28
TS3010b,TS3010b.A,3425,2790.000000000191,2,3,1855.84
TS3010b,TS3010b.A,3428,2599.999999999909,9,1,1866.22
TS3010b,TS3010b.A,3437,3509.999999999991,1,9,1877.82
TS3010b,TS3010b.A,3438,3759.999999999991,14,1,1882.05
TS3010b,TS3010b.A,3484,3720.0000000000273,12,7,1911.42
TS3010b,TS3010b.A,3505,1840.0000000001455,4,7,1926.33
TS3010b,TS3010b.A,3509,1569.9999999999363,25,4,1929.3
TS3010b,TS3010b.A,3534,1279.9999999999727,10,25,1945.03
TS3010b,TS3010b.A,3544,3529.9999999999727,6,10,1949.69
TS3010b,TS3010b.B,1394,1379.9999999999955,25,6,791.0
TS3010b,TS3010b.B,1460,4110.000000000014,1,2,829.25
TS3010b,TS3010b.B,1505,699.9999999999318,39,43,855.08
TS3010b,TS3010b.B,1544,1120.0000000000045,22,39,871.32
TS3010b,TS3010b.B,1566,1440.0000000000546,27,22,880.06
TS3010b,TS3010b.B,1593,1209.9999999999227,16,27,891.34
TS3010b,TS3010b.B,1609,1200.0000000000455,37,16,902.87
TS3010b,TS3010b.B,1646,139.99999999998636,26,37,916.72
TS3010b,TS3010b.B,1672,1740.000000000009,10,26,930.09
TS3010b,TS3010b.B,1682,1200.0000000000455,3,10,935.52
TS3010b,TS3010b.B,1710,1350.0000000000227,5,18,946.47
TS3010b,TS3010b.B,1715,2440.0000000000546,10,5,948.88
TS3010b,TS3010b.B,2694,1460.0000000000364,5,20,1386.45
TS3010b,TS3010b.B,2699,2899.9999999998636,3,5,1389.17
TS3010b,TS3010b.B,3408,2180.0000000000637,10,1,1845.09
TS3010b,TS3010b.C,119,2230.000000000018,9,6,185.98
TS3010b,TS3010b.C,129,3830.0000000000127,8,1,201.63
TS3010b,TS3010b.C,174,4759.999999999991,3,1,236.66
TS3010b,TS3010b.C,178,4450.000000000017,7,1,249.2
TS3010b,TS3010b.C,187,3980.000000000018,8,7,256.81
TS3010b,TS3010b.C,204,3500.0,5,1,277.72
TS3010b,TS3010b.C,255,1129.9999999999955,4,2,335.43
TS3010b,TS3010b.C,366,1769.9999999999818,43,39,401.17
TS3010b,TS3010b.C,409,1780.0000000000296,46,43,416.21
TS3010b,TS3010b.C,455,759.9999999999909,57,46,436.7
TS3010b,TS3010b.C,512,2280.0000000000296,46,57,460.95
TS3010b,TS3010b.C,558,430.0000000000068,52,46,481.73
TS3010b,TS3010b.C,610,389.99999999998636,21,52,503.5
TS3010b,TS3010b.C,631,1679.99999999995,5,21,510.74
TS3010b,TS3010b.C,636,1279.9999999999727,14,5,513.44
TS3010b,TS3010b.C,650,1750.0,41,14,519.97
TS3010b,TS3010b.C,691,189.99999999994088,41,41,539.22
TS3010b,TS3010b.C,733,690.0000000000546,74,41,554.78
TS3010b,TS3010b.C,807,2019.9999999999818,7,74,575.09
TS3010b,TS3010b.C,909,1279.9999999999727,30,1,616.98
TS3010b,TS3010b.C,1042,1230.0000000000182,17,17,667.39
TS3010b,TS3010b.C,1099,610.0000000000136,29,38,692.5
TS3010b,TS3010b.C,1377,3080.000000000041,10,1,783.0
TS3010b,TS3010b.D,1737,2190.0000000000546,3,1,963.39
TS3010b,TS3010b.D,1748,3149.9999999999773,1,7,995.09
TS3010b,TS3010b.D,1749,2560.000000000059,60,1,998.54
TS3010b,TS3010b.D,1809,349.99999999990905,30,60,1026.19
TS3010b,TS3010b.D,1839,1559.9999999999454,16,30,1036.4
TS3010b,TS3010b.D,1855,2640.0000000001,39,16,1044.5
TS3010b,TS3010b.D,1894,1069.9999999999363,24,39,1062.26
TS3010b,TS3010b.D,1918,569.9999999999363,33,24,1073.93
TS3010b,TS3010b.D,1951,789.9999999999636,32,33,1086.31
TS3010b,TS3010b.D,1983,690.0000000000546,33,32,1099.97
TS3010b,TS3010b.D,2016,559.9999999999454,34,33,1113.49
TS3010b,TS3010b.D,2050,1940.0000000000546,56,34,1127.71
TS3010b,TS3010b.D,2106,740.0000000000091,40,56,1150.86
TS3010b,TS3010b.D,2146,709.999999999809,46,40,1165.4
TS3010b,TS3010b.D,2192,830.0000000001546,62,46,1183.31
TS3010b,TS3010b.D,2254,2269.999999999982,10,62,1207.93
TS3010b,TS3010b.D,2264,2589.999999999918,59,10,1213.9
TS3010b,TS3010b.D,2323,710.0000000000364,37,59,1239.42
TS3010b,TS3010b.D,2360,1789.9999999999636,44,37,1253.51
TS3010b,TS3010b.D,2404,1200.0000000000455,32,44,1272.28
TS3010b,TS3010b.D,2436,730.0000000000182,33,32,1283.92
TS3010b,TS3010b.D,2496,1390.0000000001,9,26,1309.84
TS3010b,TS3010b.D,2505,2150.000000000091,19,9,1313.99
TS3010b,TS3010b.D,2524,1259.999999999991,42,19,1322.14
TS3010b,TS3010b.D,2566,529.9999999999727,34,42,1337.65
TS3010b,TS3010b.D,2600,2779.9999999999727,4,34,1350.65
TS3010b,TS3010b.D,3308,2069.9999999999363,33,1,1789.93
TS3010b,TS3010b.D,3341,1240.000000000009,2,33,1804.11
TS3010b,TS3010b.D,3343,1680.0000000000637,45,2,1806.05
TS3010c,TS3010c.A,31,4349.9999999999945,13,2,73.2
TS3010c,TS3010c.A,344,1719.9999999999989,10,6,243.05
TS3010c,TS3010c.A,621,1750.0,3,2,359.34
TS3010c,TS3010c.A,1262,1320.00000000005,12,14,631.78
TS3010c,TS3010c.A,1297,1350.0000000000227,1,9,643.25
TS3010c,TS3010c.A,1321,1419.999999999959,3,12,652.37
TS3010c,TS3010c.A,1376,3079.9999999999272,7,20,669.83
TS3010c,TS3010c.A,1412,1580.000000000041,6,11,688.14
TS3010c,TS3010c.A,1627,1189.9999999999409,15,1,774.19
